,CustomerName,CustomerID.1,Region,SignupDate,TransactionID,TransactionDate,ProductID,ProductName,Category,Price,TotalValue
965,Edwin Watson,C0162,Asia,2022-03-29,T00290,2024-01-29 11:31:41,P026,SoundWave Bluetooth Speaker,Electronics,64.38,257.52
856,Edwin Watson,C0162,Asia,2022-03-29,T00233,2024-02-16 11:29:31,P082,ComfortLiving Rug,Home Decor,55.99,55.99
102,Edwin Watson,C0162,Asia,2022-03-29,T00011,2024-04-03 03:46:50,P062,HomeSense Novel,Books,374.16,374.16
133,Edwin Watson,C0162,Asia,2022-03-29,T00642,2024-08-06 20:12:35,P060,HomeSense T-Shirt,Clothing,155.65,622.6
518,Edwin Watson,C0162,Asia,2022-03-29,T00477,2024-10-14 15:50:39,P009,BookWorld Wall Art,Home Decor,325.01,975.03
374,Edwin Watson,C0162,Asia,2022-03-29,T00573,2024-11-17 04:21:44,P025,ActiveWear Cookware Set,Home Decor,284.62,853.86
497,Tiffany Cain,C0163,South America,2023-06-08,T00382,2024-03-01 16:19:14,P074,SoundWave Desk Lamp,Home Decor,295.58,1182.32
494,Tiffany Cain,C0163,South America,2023-06-08,T00223,2024-04-29 10:25:40,P074,SoundWave Desk Lamp,Home Decor,295.58,295.58
214,Tiffany Cain,C0163,South America,2023-06-08,T00422,2024-05-11 07:45:26,P061,HomeSense Desk Lamp,Home Decor,156.96,470.88
783,Tiffany Cain,C0163,South America,2023-06-08,T00680,2024-07-18 00:10:42,P029,TechPro Headphones,Electronics,433.64,1734.56
899,Tiffany Cain,C0163,South America,2023-06-08,T00915,2024-07-26 15:47:31,P028,HomeSense Desk Lamp,Home Decor,235.58,706.74
838,Tiffany Cain,C0163,South America,2023-06-08,T00159,2024-10-12 03:12:30,P002,ActiveWear Smartwatch,Electronics,346.3,1385.2
765,Morgan Perez,C0164,Europe,2023-06-01,T00334,2024-02-22 14:01:23,P004,BookWorld Rug,Home Decor,95.69,95.69
745,Morgan Perez,C0164,Europe,2023-06-01,T00446,2024-02-25 03:48:50,P035,ActiveWear T-Shirt,Clothing,30.59,61.18
547,Morgan Perez,C0164,Europe,2023-06-01,T00117,2024-03-25 07:41:04,P096,SoundWave Headphones,Electronics,307.47,614.94
870,Morgan Perez,C0164,Europe,2023-06-01,T00176,2024-10-20 16:20:50,P075,TechPro Textbook,Books,497.76,497.76
82,Morgan Perez,C0164,Europe,2023-06-01,T00997,2024-11-01 23:04:56,P023,ActiveWear Cookware Set,Home Decor,454.53,1818.12
772,Juan Mcdaniel,C0165,South America,2022-04-09,T00213,2024-02-15 07:07:11,P029,TechPro Headphones,Electronics,433.64,1300.92
836,Juan Mcdaniel,C0165,South America,2022-04-09,T00711,2024-06-11 15:51:14,P044,ActiveWear Running Shoes,Clothing,18.82,75.28
835,Juan Mcdaniel,C0165,South America,2022-04-09,T00672,2024-07-28 00:09:49,P044,ActiveWear Running Shoes,Clothing,18.82,75.28
266,Juan Mcdaniel,C0165,South America,2022-04-09,T00587,2024-08-09 08:58:30,P086,SoundWave Novel,Books,440.7,1762.8
138,Juan Mcdaniel,C0165,South America,2022-04-09,T00210,2024-08-15 15:59:47,P054,SoundWave Cookbook,Books,57.3,114.6
589,Juan Mcdaniel,C0165,South America,2022-04-09,T00988,2024-09-06 06:43:42,P052,SoundWave Jacket,Clothing,354.81,1419.24
837,Juan Mcdaniel,C0165,South America,2022-04-09,T00878,2024-09-24 21:15:21,P044,ActiveWear Running Shoes,Clothing,18.82,56.46
140,Juan Mcdaniel,C0165,South America,2022-04-09,T00327,2024-11-27 10:42:19,P054,SoundWave Cookbook,Books,57.3,114.6
285,Juan Mcdaniel,C0165,South America,2022-04-09,T00287,2024-12-26 06:46:12,P068,TechPro Novel,Books,447.23,1788.92
399,John Rogers,C0166,Europe,2022-02-13,T00635,2024-07-25 02:34:05,P078,HomeSense Rug,Home Decor,41.18,164.72
501,John Rogers,C0166,Europe,2022-02-13,T00796,2024-08-12 05:20:19,P074,SoundWave Desk Lamp,Home Decor,295.58,886.74
157,John Rogers,C0166,Europe,2022-02-13,T00018,2024-09-21 22:21:26,P010,ComfortLiving Smartwatch,Electronics,350.13,1050.39
798,John Rogers,C0166,Europe,2022-02-13,T00150,2024-10-22 12:08:25,P080,ActiveWear Jacket,Clothing,303.5,303.5
54,Brandy Welch,C0167,Europe,2024-01-27,T00206,2024-05-05 05:32:27,P087,TechPro Running Shoes,Clothing,290.17,580.34
570,Brandy Welch,C0167,Europe,2024-01-27,T00072,2024-05-23 19:17:40,P048,TechPro Cookbook,Books,416.4,1249.2
211,Brandy Welch,C0167,Europe,2024-01-27,T00128,2024-10-01 14:05:25,P061,HomeSense Desk Lamp,Home Decor,156.96,470.88
119,Karen Clements MD,C0168,South America,2022-12-13,T00034,2024-01-09 11:00:50,P041,ComfortLiving Smartphone,Electronics,456.28,1825.12
794,Karen Clements MD,C0168,South America,2022-12-13,T00474,2024-04-01 14:59:11,P097,BookWorld Cookbook,Books,319.34,319.34
408,Karen Clements MD,C0168,South America,2022-12-13,T00086,2024-07-14 14:57:44,P039,TechPro Smartwatch,Electronics,430.59,1291.77
731,Karen Clements MD,C0168,South America,2022-12-13,T00121,2024-10-23 06:09:51,P043,SoundWave Novel,Books,404.4,1617.6
852,Jennifer Shaw,C0169,South America,2023-04-13,T00949,2024-02-16 14:52:24,P056,SoundWave Smartwatch,Electronics,16.08,64.32
536,Jennifer Shaw,C0169,South America,2023-04-13,T00415,2024-03-13 06:04:36,P011,SoundWave Desk Lamp,Home Decor,261.2,1044.8
248,Jennifer Shaw,C0169,South America,2023-04-13,T00826,2024-07-20 11:22:47,P003,ComfortLiving Biography,Books,44.12,88.24
834,Jennifer Shaw,C0169,South America,2023-04-13,T00157,2024-11-09 09:07:36,P044,ActiveWear Running Shoes,Clothing,18.82,37.64
566,Jennifer Shaw,C0169,South America,2023-04-13,T00558,2024-11-29 23:39:00,P017,ActiveWear Textbook,Books,469.77,1879.08
587,Jennifer Shaw,C0169,South America,2023-04-13,T00351,2024-12-03 17:26:43,P052,SoundWave Jacket,Clothing,354.81,1419.24
814,Logan Harris,C0170,Europe,2023-09-13,T00264,2024-01-12 10:17:10,P019,ComfortLiving Sweater,Clothing,385.37,1541.48
616,Logan Harris,C0170,Europe,2023-09-13,T00883,2024-05-10 03:22:49,P089,HomeSense Bluetooth Speaker,Electronics,220.91,883.64
360,Logan Harris,C0170,Europe,2023-09-13,T00268,2024-05-20 10:53:24,P030,ActiveWear Cookbook,Books,277.86,277.86
903,Logan Harris,C0170,Europe,2023-09-13,T00707,2024-05-27 15:48:49,P094,HomeSense Cookware Set,Home Decor,447.34,1342.02
503,Logan Harris,C0170,Europe,2023-09-13,T00885,2024-09-13 07:08:30,P074,SoundWave Desk Lamp,Home Decor,295.58,886.74
267,Michael Cowan,C0171,South America,2022-12-16,T00691,2024-01-13 11:31:31,P086,SoundWave Novel,Books,440.7,1322.1
149,Michael Cowan,C0171,South America,2022-12-16,T00884,2024-01-28 18:40:51,P054,SoundWave Cookbook,Books,57.3,171.9
172,Michael Cowan,C0171,South America,2022-12-16,T00406,2024-02-18 00:12:39,P040,SoundWave Mystery Book,Books,153.19,306.38
562,Michael Cowan,C0171,South America,2022-12-16,T00224,2024-07-06 23:53:24,P017,ActiveWear Textbook,Books,469.77,1879.08
513,Michael Cowan,C0171,South America,2022-12-16,T00867,2024-10-23 16:23:33,P032,BookWorld Cookbook,Books,488.63,1465.89
500,Jamie Webb,C0172,Europe,2024-09-09,T00743,2024-01-21 13:21:23,P074,SoundWave Desk Lamp,Home Decor,295.58,886.74
92,Jamie Webb,C0172,Europe,2024-09-09,T00561,2024-05-14 14:21:56,P069,BookWorld Biography,Books,100.81,100.81
520,Jamie Webb,C0172,Europe,2024-09-09,T00651,2024-06-12 22:33:14,P009,BookWorld Wall Art,Home Decor,325.01,650.02
244,Jamie Webb,C0172,Europe,2024-09-09,T00574,2024-07-23 20:01:12,P003,ComfortLiving Biography,Books,44.12,44.12
400,Jamie Webb,C0172,Europe,2024-09-09,T00816,2024-09-25 06:56:25,P078,HomeSense Rug,Home Decor,41.18,82.36
347,Jamie Webb,C0172,Europe,2024-09-09,T00191,2024-11-21 12:52:03,P050,ActiveWear Smartwatch,Electronics,437.65,437.65
124,Francisco Young,C0173,Asia,2022-10-06,T00343,2024-01-02 11:54:22,P041,ComfortLiving Smartphone,Electronics,456.28,456.28
767,Francisco Young,C0173,Asia,2022-10-06,T00641,2024-01-02 15:02:39,P004,BookWorld Rug,Home Decor,95.69,287.07
382,Francisco Young,C0173,Asia,2022-10-06,T00178,2024-01-05 13:14:07,P027,SoundWave Headphones,Electronics,229.06,458.12
74,Francisco Young,C0173,Asia,2022-10-06,T00007,2024-05-06 18:05:22,P023,ActiveWear Cookware Set,Home Decor,454.53,1818.12
527,Francisco Young,C0173,Asia,2022-10-06,T00387,2024-05-18 16:57:20,P081,HomeSense Sweater,Clothing,66.32,198.96
508,Francisco Young,C0173,Asia,2022-10-06,T00465,2024-05-24 16:11:23,P032,BookWorld Cookbook,Books,488.63,977.26
50,Francisco Young,C0173,Asia,2022-10-06,T00923,2024-07-19 10:31:02,P049,TechPro Textbook,Books,147.95,147.95
985,Francisco Young,C0173,Asia,2022-10-06,T00900,2024-09-01 18:30:22,P046,BookWorld Sweater,Clothing,366.07,1464.28
602,Tracy Steele,C0174,South America,2022-11-03,T00104,2024-01-12 03:22:30,P063,TechPro Novel,Books,33.59,100.77
733,Tracy Steele,C0174,South America,2022-11-03,T00254,2024-06-30 15:44:26,P043,SoundWave Novel,Books,404.4,808.8
581,Tracy Steele,C0174,South America,2022-11-03,T00786,2024-08-07 22:11:19,P048,TechPro Cookbook,Books,416.4,1665.6
848,Tracy Steele,C0174,South America,2022-11-03,T00454,2024-11-10 08:32:31,P056,SoundWave Smartwatch,Electronics,16.08,32.16
370,Tracy Steele,C0174,South America,2022-11-03,T00304,2024-12-12 13:59:40,P025,ActiveWear Cookware Set,Home Decor,284.62,284.62
468,Matthew Johnson,C0175,Asia,2022-04-16,T00400,2024-04-24 00:16:33,P059,SoundWave Jeans,Clothing,303.2,606.4
571,Matthew Johnson,C0175,Asia,2022-04-16,T00280,2024-05-09 17:38:43,P048,TechPro Cookbook,Books,416.4,832.8
991,Matthew Johnson,C0175,Asia,2022-04-16,T00778,2024-07-18 11:21:41,P077,ActiveWear Smartwatch,Electronics,265.51,1062.04
936,Matthew Johnson,C0175,Asia,2022-04-16,T00701,2024-07-27 05:05:37,P008,BookWorld Bluetooth Speaker,Electronics,146.85,293.7
605,Matthew Johnson,C0175,Asia,2022-04-16,T00378,2024-08-03 22:08:12,P063,TechPro Novel,Books,33.59,100.77
272,Matthew Johnson,C0175,Asia,2022-04-16,T00107,2024-09-25 20:31:49,P047,ComfortLiving Cookware Set,Home Decor,159.33,477.99
307,Matthew Johnson,C0175,Asia,2022-04-16,T00709,2024-09-30 05:29:31,P076,ActiveWear Jeans,Clothing,429.29,429.29
630,Matthew Johnson,C0175,Asia,2022-04-16,T00596,2024-09-30 11:36:49,P066,SoundWave Textbook,Books,337.22,337.22
258,Matthew Johnson,C0175,Asia,2022-04-16,T00607,2024-10-04 01:18:02,P051,ComfortLiving Desk Lamp,Home Decor,65.16,260.64
693,Matthew Johnson,C0175,Asia,2022-04-16,T00109,2024-11-20 09:53:42,P064,HomeSense Running Shoes,Clothing,452.42,1809.68
955,Nicole Booth,C0176,North America,2022-03-23,T00890,2024-02-02 14:46:36,P071,TechPro T-Shirt,Clothing,127.36,509.44
53,Nicole Booth,C0176,North America,2022-03-23,T00037,2024-03-09 04:58:40,P087,TechPro Running Shoes,Clothing,290.17,1160.68
705,Nicole Booth,C0176,North America,2022-03-23,T00234,2024-07-07 23:53:12,P090,ComfortLiving Biography,Books,165.3,661.2
454,Julia Kelly,C0177,Asia,2024-06-01,T00055,2024-06-12 20:54:36,P072,ActiveWear Headphones,Electronics,399.34,798.68
359,Julia Kelly,C0177,Asia,2024-06-01,T00040,2024-06-27 19:13:16,P030,ActiveWear Cookbook,Books,277.86,1111.44
895,Julia Kelly,C0177,Asia,2024-06-01,T00582,2024-08-05 22:39:54,P028,HomeSense Desk Lamp,Home Decor,235.58,471.16
683,Julia Kelly,C0177,Asia,2024-06-01,T00108,2024-11-04 03:30:07,P055,BookWorld Biography,Books,128.53,128.53
233,Carol Williams,C0178,Asia,2023-11-19,T00752,2024-04-25 22:21:27,P084,ActiveWear Wall Art,Home Decor,337.91,1351.64
241,Carol Williams,C0178,Asia,2023-11-19,T00242,2024-10-08 06:27:20,P003,ComfortLiving Biography,Books,44.12,44.12
817,Carol Williams,C0178,Asia,2023-11-19,T00525,2024-10-21 20:29:28,P019,ComfortLiving Sweater,Clothing,385.37,1156.11
222,Carol Williams,C0178,Asia,2023-11-19,T00795,2024-12-21 00:45:52,P061,HomeSense Desk Lamp,Home Decor,156.96,156.96
467,Donald Miller,C0179,Europe,2022-10-16,T00377,2024-01-22 19:36:33,P059,SoundWave Jeans,Clothing,303.2,303.2
858,Donald Miller,C0179,Europe,2022-10-16,T00373,2024-02-07 20:28:19,P082,ComfortLiving Rug,Home Decor,55.99,111.98
507,Donald Miller,C0179,Europe,2022-10-16,T00320,2024-04-06 16:23:53,P032,BookWorld Cookbook,Books,488.63,1465.89
432,Donald Miller,C0179,Europe,2022-10-16,T00296,2024-07-23 09:15:48,P022,HomeSense Wall Art,Home Decor,137.54,412.62
656,Donald Miller,C0179,Europe,2022-10-16,T00586,2024-08-31 22:33:10,P093,TechPro Vase,Home Decor,304.94,304.94
623,Donald Miller,C0179,Europe,2022-10-16,T00954,2024-10-10 04:15:26,P088,SoundWave Headphones,Electronics,263.55,1054.2
972,Alexander Barker,C0181,South America,2023-11-16,T00502,2024-04-12 14:44:42,P045,SoundWave T-Shirt,Clothing,481.78,481.78
843,Alexander Barker,C0181,South America,2023-11-16,T00706,2024-07-01 00:11:31,P002,ActiveWear Smartwatch,Electronics,346.3,1038.9
673,Alexander Barker,C0181,South America,2023-11-16,T00181,2024-07-21 03:18:31,P006,ActiveWear Rug,Home Decor,121.32,485.28
150,Alexander Barker,C0181,South America,2023-11-16,T00926,2024-08-16 02:29:10,P054,SoundWave Cookbook,Books,57.3,171.9
353,Alexander Barker,C0181,South America,2023-11-16,T00770,2024-09-16 21:24:16,P050,ActiveWear Smartwatch,Electronics,437.65,875.3
193,Alexander Barker,C0181,South America,2023-11-16,T00374,2024-12-27 17:31:24,P038,TechPro Vase,Home Decor,147.22,294.44
829,Joshua Preston,C0182,Europe,2024-12-28,T00903,2024-01-29 19:25:10,P020,ActiveWear Jacket,Clothing,396.34,1585.36
448,Joshua Preston,C0182,Europe,2024-12-28,T00687,2024-03-31 22:56:31,P021,SoundWave Rug,Home Decor,335.84,1343.36
218,Joshua Preston,C0182,Europe,2024-12-28,T00655,2024-04-28 02:14:05,P061,HomeSense Desk Lamp,Home Decor,156.96,627.84
938,Joshua Preston,C0182,Europe,2024-12-28,T00781,2024-05-06 19:24:04,P008,BookWorld Bluetooth Speaker,Electronics,146.85,146.85
789,Joshua Preston,C0182,Europe,2024-12-28,T00173,2024-05-09 17:32:28,P097,BookWorld Cookbook,Books,319.34,1277.36
529,Kimberly Johnson,C0183,North America,2024-01-23,T00512,2024-01-08 13:41:10,P081,HomeSense Sweater,Clothing,66.32,66.32
23,Kimberly Johnson,C0183,North America,2024-01-23,T00013,2024-03-04 22:09:57,P057,ActiveWear Smartphone,Electronics,239.7,958.8
108,Kimberly Johnson,C0183,North America,2024-01-23,T00364,2024-06-16 08:22:06,P062,HomeSense Novel,Books,374.16,748.32
725,Kimberly Johnson,C0183,North America,2024-01-23,T00594,2024-10-29 22:39:18,P083,ActiveWear Smartwatch,Electronics,455.72,1367.16
585,Kimberly Johnson,C0183,North America,2024-01-23,T00073,2024-11-13 14:33:38,P052,SoundWave Jacket,Clothing,354.81,709.62
988,Tina Jacobs,C0184,South America,2022-05-13,T00418,2024-01-03 02:43:36,P077,ActiveWear Smartwatch,Electronics,265.51,531.02
122,Tina Jacobs,C0184,South America,2022-05-13,T00236,2024-02-25 14:08:11,P041,ComfortLiving Smartphone,Electronics,456.28,456.28
77,Tina Jacobs,C0184,South America,2022-05-13,T00349,2024-04-18 14:56:50,P023,ActiveWear Cookware Set,Home Decor,454.53,454.53
56,Tina Jacobs,C0184,South America,2022-05-13,T00485,2024-05-13 14:33:44,P087,TechPro Running Shoes,Clothing,290.17,290.17
728,Tina Jacobs,C0184,South America,2022-05-13,T00831,2024-05-19 18:25:44,P083,ActiveWear Smartwatch,Electronics,455.72,911.44
55,Tina Jacobs,C0184,South America,2022-05-13,T00208,2024-08-14 02:02:56,P087,TechPro Running Shoes,Clothing,290.17,290.17
174,Tina Jacobs,C0184,South America,2022-05-13,T00637,2024-09-08 08:52:51,P040,SoundWave Mystery Book,Books,153.19,459.57
576,Kathleen Logan,C0185,North America,2023-10-17,T00548,2024-01-06 22:00:35,P048,TechPro Cookbook,Books,416.4,1249.2
450,Kathleen Logan,C0185,North America,2023-10-17,T00763,2024-04-14 23:09:04,P021,SoundWave Rug,Home Decor,335.84,1007.52
291,Kathleen Logan,C0185,North America,2023-10-17,T00030,2024-08-20 05:30:54,P092,BookWorld Running Shoes,Clothing,389.2,1167.6
175,Amber Alexander,C0186,Asia,2023-10-11,T00704,2024-06-21 07:59:57,P040,SoundWave Mystery Book,Books,153.19,612.76
844,Amber Alexander,C0186,Asia,2023-10-11,T00717,2024-09-21 05:32:31,P002,ActiveWear Smartwatch,Electronics,346.3,692.6
126,Amber Alexander,C0186,Asia,2023-10-11,T00589,2024-10-23 16:42:32,P041,ComfortLiving Smartphone,Electronics,456.28,456.28
290,Kayla Kelly,C0187,South America,2024-08-02,T00833,2024-01-09 11:36:08,P068,TechPro Novel,Books,447.23,1341.69
904,Kayla Kelly,C0187,South America,2024-08-02,T00708,2024-02-12 17:27:50,P094,HomeSense Cookware Set,Home Decor,447.34,894.68
717,Kayla Kelly,C0187,South America,2024-08-02,T00870,2024-05-02 14:16:38,P018,ComfortLiving Mystery Book,Books,436.89,1747.56
517,Kayla Kelly,C0187,South America,2024-08-02,T00397,2024-07-04 05:29:36,P009,BookWorld Wall Art,Home Decor,325.01,325.01
800,Kayla Kelly,C0187,South America,2024-08-02,T00247,2024-10-12 08:20:33,P080,ActiveWear Jacket,Clothing,303.5,303.5
106,Anna Ball,C0188,South America,2022-05-17,T00221,2024-02-28 14:14:44,P062,HomeSense Novel,Books,374.16,1496.64
28,Anna Ball,C0188,South America,2022-05-17,T00184,2024-05-13 07:24:49,P057,ActiveWear Smartphone,Electronics,239.7,479.4
981,Anna Ball,C0188,South America,2022-05-17,T00464,2024-05-16 11:23:37,P046,BookWorld Sweater,Clothing,366.07,732.14
306,Anna Ball,C0188,South America,2022-05-17,T00694,2024-06-30 08:52:10,P076,ActiveWear Jeans,Clothing,429.29,1717.16
874,Anna Ball,C0188,South America,2022-05-17,T00782,2024-08-27 05:49:59,P075,TechPro Textbook,Books,497.76,1493.28
435,Anna Ball,C0188,South America,2022-05-17,T00481,2024-08-30 20:51:44,P022,HomeSense Wall Art,Home Decor,137.54,412.62
36,Anna Ball,C0188,South America,2022-05-17,T00962,2024-11-29 19:49:24,P057,ActiveWear Smartphone,Electronics,239.7,479.4
5,Anna Ball,C0188,South America,2022-05-17,T00442,2024-12-26 14:40:03,P067,ComfortLiving Bluetooth Speaker,Electronics,300.68,300.68
853,Sherri Dixon,C0189,North America,2024-01-22,T00996,2024-01-31 19:34:22,P056,SoundWave Smartwatch,Electronics,16.08,16.08
524,Sherri Dixon,C0189,North America,2024-01-22,T00092,2024-04-15 01:10:23,P081,HomeSense Sweater,Clothing,66.32,198.96
652,Sherri Dixon,C0189,North America,2024-01-22,T00095,2024-09-13 18:57:35,P093,TechPro Vase,Home Decor,304.94,609.88
205,Sherri Dixon,C0189,North America,2024-01-22,T00401,2024-11-11 16:53:21,P085,BookWorld Biography,Books,416.35,1249.05
368,Sherri Dixon,C0189,North America,2024-01-22,T00042,2024-12-21 02:16:46,P025,ActiveWear Cookware Set,Home Decor,284.62,569.24
422,Alexander Lowe,C0190,South America,2024-05-31,T00368,2024-05-16 09:05:38,P016,ActiveWear Running Shoes,Clothing,330.05,1320.2
147,Alexander Lowe,C0190,South America,2024-05-31,T00808,2024-07-06 00:13:42,P054,SoundWave Cookbook,Books,57.3,229.2
25,Alexander Lowe,C0190,South America,2024-05-31,T00046,2024-07-28 06:29:59,P057,ActiveWear Smartphone,Electronics,239.7,958.8
396,Alexander Lowe,C0190,South America,2024-05-31,T00515,2024-12-14 00:46:19,P078,HomeSense Rug,Home Decor,41.18,41.18
785,Alexander Lowe,C0190,South America,2024-05-31,T00835,2024-12-16 09:49:40,P029,TechPro Headphones,Electronics,433.64,433.64
723,Samantha Gibson DVM,C0191,South America,2024-04-07,T00313,2024-04-23 06:38:57,P083,ActiveWear Smartwatch,Electronics,455.72,455.72
180,Samantha Gibson DVM,C0191,South America,2024-04-07,T00995,2024-06-04 06:32:15,P040,SoundWave Mystery Book,Books,153.19,612.76
109,Samantha Gibson DVM,C0191,South America,2024-04-07,T00533,2024-07-12 10:33:55,P062,HomeSense Novel,Books,374.16,1496.64
618,Samantha Gibson DVM,C0191,South America,2024-04-07,T00130,2024-08-15 13:06:00,P088,SoundWave Headphones,Electronics,263.55,263.55
648,Samantha Gibson DVM,C0191,South America,2024-04-07,T00449,2024-12-12 12:17:38,P001,ActiveWear Biography,Books,169.3,169.3
420,Sarah Arias,C0192,South America,2022-09-15,T00056,2024-02-07 14:37:55,P016,ActiveWear Running Shoes,Clothing,330.05,330.05
601,Sarah Arias,C0192,South America,2022-09-15,T00077,2024-06-15 17:12:53,P063,TechPro Novel,Books,33.59,100.77
163,Sarah Arias,C0192,South America,2022-09-15,T00372,2024-07-22 10:55:09,P010,ComfortLiving Smartwatch,Electronics,350.13,350.13
411,Sarah Arias,C0192,South America,2022-09-15,T00256,2024-07-30 12:47:07,P039,TechPro Smartwatch,Electronics,430.59,1291.77
280,Douglas Torres,C0193,Asia,2023-02-03,T00029,2024-02-12 03:10:36,P068,TechPro Novel,Books,447.23,1341.69
603,Douglas Torres,C0193,Asia,2023-02-03,T00216,2024-03-22 19:50:03,P063,TechPro Novel,Books,33.59,100.77
188,Douglas Torres,C0193,Asia,2023-02-03,T00945,2024-05-22 21:58:39,P007,SoundWave Cookbook,Books,420.15,1260.45
177,Douglas Torres,C0193,Asia,2023-02-03,T00930,2024-05-27 09:32:58,P040,SoundWave Mystery Book,Books,153.19,306.38
65,Stacy Cook,C0194,North America,2024-05-04,T00010,2024-03-14 11:55:39,P053,TechPro Rug,Home Decor,274.94,274.94
434,Stacy Cook,C0194,North America,2024-05-04,T00414,2024-03-31 03:46:52,P022,HomeSense Wall Art,Home Decor,137.54,412.62
884,Stacy Cook,C0194,North America,2024-05-04,T00483,2024-05-08 22:54:06,P005,TechPro T-Shirt,Clothing,429.31,1287.93
867,Stacy Cook,C0194,North America,2024-05-04,T00858,2024-08-18 00:51:18,P012,ComfortLiving Headphones,Electronics,159.6,159.6
703,Stacy Cook,C0194,North America,2024-05-04,T00113,2024-08-26 15:16:49,P090,ComfortLiving Biography,Books,165.3,165.3
719,Stacy Cook,C0194,North America,2024-05-04,T00133,2024-09-26 23:48:07,P083,ActiveWear Smartwatch,Electronics,455.72,1367.16
91,Stacy Cook,C0194,North America,2024-05-04,T00448,2024-10-22 08:13:50,P069,BookWorld Biography,Books,100.81,201.62
896,Jeremy Mclaughlin,C0195,South America,2024-09-17,T00736,2024-03-05 10:46:53,P028,HomeSense Desk Lamp,Home Decor,235.58,942.32
753,Jeremy Mclaughlin,C0195,South America,2024-09-17,T00189,2024-04-05 04:56:24,P033,TechPro T-Shirt,Clothing,64.25,128.5
279,Jeremy Mclaughlin,C0195,South America,2024-09-17,T00897,2024-04-30 14:23:08,P047,ComfortLiving Cookware Set,Home Decor,159.33,477.99
463,Jeremy Mclaughlin,C0195,South America,2024-09-17,T00188,2024-05-21 03:08:56,P059,SoundWave Jeans,Clothing,303.2,909.6
238,Jeremy Mclaughlin,C0195,South America,2024-09-17,T00990,2024-08-18 21:30:57,P084,ActiveWear Wall Art,Home Decor,337.91,675.82
6,Jeremy Mclaughlin,C0195,South America,2024-09-17,T00490,2024-11-24 11:49:48,P067,ComfortLiving Bluetooth Speaker,Electronics,300.68,902.04
714,Laura Watts,C0196,Europe,2022-06-07,T00606,2024-08-06 14:37:15,P018,ComfortLiving Mystery Book,Books,436.89,1310.67
912,Laura Watts,C0196,Europe,2022-06-07,T00274,2024-08-28 19:56:53,P079,ActiveWear Rug,Home Decor,417.37,417.37
823,Laura Watts,C0196,Europe,2022-06-07,T00212,2024-12-03 12:54:48,P020,ActiveWear Jacket,Clothing,396.34,1585.36
916,Laura Watts,C0196,Europe,2022-06-07,T00575,2024-12-15 03:43:35,P079,ActiveWear Rug,Home Decor,417.37,1669.48
331,Christina Harvey,C0197,Europe,2023-03-21,T00803,2024-01-13 04:52:09,P013,BookWorld Smartwatch,Electronics,114.2,456.8
227,Christina Harvey,C0197,Europe,2023-03-21,T00100,2024-05-08 15:48:20,P084,ActiveWear Wall Art,Home Decor,337.91,1013.73
390,Christina Harvey,C0197,Europe,2023-03-21,T00951,2024-12-27 18:20:31,P027,SoundWave Headphones,Electronics,229.06,458.12
694,Rebecca Ray,C0198,Europe,2022-02-27,T00145,2024-09-29 16:14:59,P064,HomeSense Running Shoes,Clothing,452.42,904.84
667,Rebecca Ray,C0198,Europe,2022-02-27,T00583,2024-10-04 18:31:12,P073,ComfortLiving Laptop,Electronics,26.99,26.99
918,Andrea Jenkins,C0199,Europe,2022-12-03,T00626,2024-08-17 12:06:08,P079,ActiveWear Rug,Home Decor,417.37,834.74
0,Andrea Jenkins,C0199,Europe,2022-12-03,T00001,2024-08-25 12:38:23,P067,ComfortLiving Bluetooth Speaker,Electronics,300.68,300.68
439,Andrea Jenkins,C0199,Europe,2022-12-03,T00761,2024-10-01 05:57:09,P022,HomeSense Wall Art,Home Decor,137.54,550.16
940,Andrea Jenkins,C0199,Europe,2022-12-03,T00963,2024-10-26 00:01:58,P008,BookWorld Bluetooth Speaker,Electronics,146.85,293.7
26,Kelly Cross,C0200,Asia,2023-06-11,T00091,2024-04-27 19:06:20,P057,ActiveWear Smartphone,Electronics,239.7,239.7
220,Kelly Cross,C0200,Asia,2023-06-11,T00731,2024-07-15 20:36:28,P061,HomeSense Desk Lamp,Home Decor,156.96,627.84
580,Kelly Cross,C0200,Asia,2023-06-11,T00771,2024-09-10 09:50:48,P048,TechPro Cookbook,Books,416.4,1665.6
700,Kelly Cross,C0200,Asia,2023-06-11,T00889,2024-10-03 04:33:16,P064,HomeSense Running Shoes,Clothing,452.42,1357.26
19,Kelly Cross,C0200,Asia,2023-06-11,T00518,2024-12-11 03:05:50,P034,HomeSense T-Shirt,Clothing,217.05,868.2
